Regionlevel,Entity,Code,Date,Total confirmed deaths (deaths),Total confirmed cases (cases)
,United Kingdom,GBR,4-Apr-20,3605,38168
,United Kingdom,GBR,5-Apr-20,4313,41903
,United Kingdom,GBR,6-Apr-20,4934,47806
,United Kingdom,GBR,7-Apr-20,5373,51608
,United Kingdom,GBR,8-Apr-20,6159,55242
,United Kingdom,GBR,9-Apr-20,7097,60733
,United Kingdom,GBR,10-Apr-20,7978,65077
,United Kingdom,GBR,11-Apr-20,8958,70272
,United Kingdom,GBR,12-Apr-20,9875,78991
,United Kingdom,GBR,13-Apr-20,10612,84279
,United Kingdom,GBR,14-Apr-20,11329,88621
,United Kingdom,GBR,15-Apr-20,12107,93873
,United Kingdom,GBR,16-Apr-20,12868,98476
,United Kingdom,GBR,17-Apr-20,13729,103093
,United Kingdom,GBR,18-Apr-20,14576,108692
,United Kingdom,GBR,19-Apr-20,15464,114217
,United Kingdom,GBR,20-Apr-20,16060,120067
,United Kingdom,GBR,21-Apr-20,16509,124743
,United Kingdom,GBR,22-Apr-20,17337,129044
,United Kingdom,GBR,23-Apr-20,18100,133495
,United Kingdom,GBR,24-Apr-20,18738,138078
,United Kingdom,GBR,25-Apr-20,19506,143464
,United Kingdom,GBR,26-Apr-20,20319,148377
,United Kingdom,GBR,27-Apr-20,20732,152840
,United Kingdom,GBR,28-Apr-20,21092,157149
,United Kingdom,GBR,29-Apr-20,21678,161145
,United Kingdom,GBR,30-Apr-20,26097,165221
,United States,USA,21-Jan-20,,1
,United States,USA,22-Jan-20,,1
,United States,USA,23-Jan-20,,1
,United States,USA,24-Jan-20,,1
,United States,USA,25-Jan-20,,2
,United States,USA,26-Jan-20,,2
,United States,USA,27-Jan-20,,5
,United States,USA,28-Jan-20,,5
,United States,USA,29-Jan-20,,5
,United States,USA,30-Jan-20,,5
,United States,USA,31-Jan-20,,6
,United States,USA,1-Feb-20,,7
,United States,USA,2-Feb-20,,8
,United States,USA,3-Feb-20,,11
,United States,USA,4-Feb-20,,11
,United States,USA,5-Feb-20,,11
,United States,USA,6-Feb-20,,12
,United States,USA,7-Feb-20,,12
,United States,USA,8-Feb-20,,12
,United States,USA,9-Feb-20,,12
,United States,USA,10-Feb-20,,12
,United States,USA,11-Feb-20,,13
,United States,USA,12-Feb-20,,13
,United States,USA,13-Feb-20,,14
,United States,USA,14-Feb-20,,15
,United States,USA,15-Feb-20,,15
,United States,USA,16-Feb-20,,15
,United States,USA,17-Feb-20,,15
,United States,USA,18-Feb-20,,15
,United States,USA,19-Feb-20,,15
,United States,USA,20-Feb-20,,15
,United States,USA,21-Feb-20,,16
,United States,USA,22-Feb-20,,35
